Date,TCS.NS,INFY.NS,RELIANCE.NS
2021-10-20,3201.062744140625,1603.7667236328125,1228.7144775390625
2021-10-21,3133.34033203125,1560.4324951171875,1193.26904296875
2021-10-22,3103.491943359375,1530.3118896484375,1195.49853515625
2021-10-25,3098.25927734375,1519.412109375,1183.8502197265625
2021-10-26,3089.078369140625,1529.4212646484375,1210.809814453125
2021-10-27,3095.4208984375,1552.0882568359375,1195.49853515625
2021-10-28,3035.015380859375,1529.6009521484375,1182.3941650390625
2021-10-29,3013.816162109375,1497.148681640625,1154.0244140625
2021-11-01,3083.578857421875,1526.1446533203125,1154.7296142578125
2021-11-02,3090.49755859375,1524.2144775390625,1137.89404296875
2021-11-03,3097.6376953125,1528.3441162109375,1130.06787109375
2021-11-04,3112.18505859375,1533.9097900390625,1137.0068359375
2021-11-08,3106.951416015625,1559.7637939453125,1138.4173583984375
2021-11-09,3109.568115234375,1564.2523193359375,1147.4039306640625
2021-11-10,3090.587158203125,1562.142578125,1160.235107421875
2021-11-11,3094.04541015625,1555.993408203125,1162.3509521484375
2021-11-12,3127.619140625,1598.095703125,1179.8917236328125
2021-11-15,3151.789794921875,1604.3349609375,1172.9300537109375
2021-11-16,3154.53955078125,1608.958251953125,1145.6749267578125
2021-11-17,3123.937744140625,1604.60400390625,1121.1495361328125
2021-11-18,3082.958251953125,1597.3779296875,1125.3812255859375
2021-11-22,3067.61279296875,1579.423583984375,1075.53466796875
2021-11-23,3072.801513671875,1559.22509765625,1085.59033203125
2021-11-24,3054.2197265625,1522.5089111328125,1069.915283203125
2021-11-25,3056.525634765625,1546.2083740234375,1134.3221435546875
2021-11-26,3057.368408203125,1518.6038818359375,1097.7620849609375
2021-11-29,3106.28662109375,1522.822998046875,1110.911865234375
2021-11-30,3130.368896484375,1537.455810546875,1094.4859619140625
2021-12-01,3173.521240234375,1539.4754638671875,1122.5147705078125
2021-12-02,3231.264892578125,1569.4139404296875,1129.7265625
2021-12-03,3229.092041015625,1558.0133056640625,1095.7825927734375
2021-12-06,3136.799072265625,1521.8807373046875,1075.0113525390625
2021-12-07,3179.464111328125,1536.55810546875,1083.7703857421875
2021-12-08,3217.072509765625,1573.992431640625,1100.2646484375
2021-12-09,3194.764892578125,1583.05908203125,1117.71435546875
2021-12-10,3225.8544921875,1579.288818359375,1118.851806640625
2021-12-13,3201.77197265625,1566.1822509765625,1096.4197998046875
2021-12-14,3214.32373046875,1572.915283203125,1082.996826171875
2021-12-15,3166.913330078125,1556.8011474609375,1079.8345947265625
2021-12-16,3176.89208984375,1590.37548828125,1093.8033447265625
2021-12-17,3179.3310546875,1634.587646484375,1064.932861328125
2021-12-20,3154.983154296875,1614.8828125,1036.2215576171875
2021-12-21,3200.57470703125,1626.2838134765625,1051.6466064453125
2021-12-22,3220.48828125,1638.043701171875,1076.6038818359375
2021-12-23,3248.82763671875,1667.578125,1076.21728515625
2021-12-24,3256.10107421875,1672.874755859375,1079.652587890625
2021-12-27,3278.453369140625,1675.2535400390625,1078.4923095703125
2021-12-28,3287.72265625,1694.86865234375,1091.30078125
2021-12-29,3277.212158203125,1692.6690673828125,1093.1663818359375
2021-12-30,3311.849609375,1699.222412109375,1073.4189453125
2021-12-31,3315.9296875,1694.6439208984375,1077.53662109375
2022-01-03,3386.357666015625,1704.2493896484375,1093.7806396484375
2022-01-04,3445.786865234375,1704.8780517578125,1118.4649658203125
2022-01-05,3424.67626953125,1655.952880859375,1123.69775390625
2022-01-06,3377.221435546875,1631.849365234375,1099.5364990234375
2022-01-07,3418.06787109375,1628.7076416015625,1108.4093017578125
2022-01-10,3441.441162109375,1661.4288330078125,1109.3193359375
2022-01-11,3473.417724609375,1665.78271484375,1117.304931640625
2022-01-12,3423.744384765625,1685.3975830078125,1147.130859375
2022-01-13,3457.451171875,1702.7684326171875,1153.592041015625
2022-01-14,3519.763427734375,1731.988525390625,1155.275390625
2022-01-17,3565.0,1741.1002197265625,1161.3043212890625
2022-01-18,3539.67626953125,1724.2684326171875,1147.44921875
2022-01-19,3478.41015625,1676.0615234375,1147.3582763671875
2022-01-20,3400.12744140625,1637.1461181640625,1127.26953125
2022-01-21,3406.30322265625,1603.033203125,1127.451416015625
2022-01-24,3351.079345703125,1559.135498046875,1081.97314453125
2022-01-25,3349.789794921875,1545.9840087890625,1079.8572998046875
2022-01-27,3242.585693359375,1506.888671875,1063.8636474609375
2022-01-28,3278.839111328125,1513.7115478515625,1062.83984375
2022-01-31,3319.89013671875,1558.5968017578125,1085.9317626953125
2022-02-01,3377.114013671875,1590.779541015625,1082.337158203125
2022-02-02,3426.473388671875,1604.2900390625,1084.5438232421875
2022-02-03,3398.395263671875,1560.7064208984375,1070.5294189453125
2022-02-04,3389.776123046875,1562.9954833984375,1060.76953125
2022-02-07,3357.87646484375,1539.5653076171875,1054.308349609375
2022-02-08,3326.2880859375,1541.6302490234375,1072.031005859375
2022-02-09,3341.48193359375,1559.5841064453125,1084.5211181640625
2022-02-10,3350.1904296875,1588.5799560546875,1083.406494140625
2022-02-11,3283.19287109375,1545.2657470703125,1081.2906494140625
2022-02-14,3317.669677734375,1510.1204833984375,1064.0684814453125
2022-02-15,3392.35302734375,1560.4371337890625,1100.1962890625
2022-02-16,3388.17626953125,1555.993408203125,1097.92138671875
2022-02-17,3362.49658203125,1548.3629150390625,1111.8218994140625
2022-02-18,3371.11572265625,1532.3387451171875,1103.1312255859375
2022-02-21,3304.91748046875,1553.6593017578125,1091.9832763671875
2022-02-22,3186.73974609375,1556.935791015625,1087.0238037109375
2022-02-23,3166.658447265625,1564.5665283203125,1080.2213134765625
2022-02-24,3022.57763671875,1506.4847412109375,1026.393310546875
2022-02-25,3128.4052734375,1521.251953125,1039.2247314453125
2022-02-28,3158.127685546875,1540.10400390625,1073.62353515625
2022-03-02,3150.974365234375,1528.6134033203125,1091.3690185546875
2022-03-03,3149.419921875,1544.81689453125,1082.155029296875
2022-03-04,3131.60400390625,1547.0162353515625,1058.1531982421875
2022-03-07,3096.55029296875,1561.873291015625,1019.0222778320312
2022-03-08,3198.77880859375,1596.30029296875,1017.1793823242188
2022-03-09,3227.790771484375,1627.854736328125,1071.143798828125
2022-03-10,3217.439208984375,1639.1209716796875,1088.50244140625
2022-03-11,3198.068115234375,1635.6199951171875,1091.6419677734375
2022-03-14,3237.031982421875,1697.292236328125,1100.6058349609375
2022-03-15,3193.404052734375,1651.150146484375,1075.398193359375
2022-03-16,3248.494140625,1696.125244140625,1093.55322265625
2022-03-17,3263.466552734375,1664.885009765625,1129.2032470703125
2022-03-21,3222.54833984375,1663.49365234375,1122.69677734375
2022-03-22,3288.524658203125,1694.329833984375,1151.7037353515625
2022-03-23,3298.6982421875,1680.8643798828125,1155.366455078125
2022-03-24,3331.974853515625,1693.7012939453125,1173.316650390625
2022-03-25,3294.299560546875,1684.5897216796875,1181.142822265625
2022-03-28,3294.521728515625,1682.2108154296875,1193.0189208984375
2022-03-29,3292.433837890625,1693.0731201171875,1193.291748046875
2022-03-30,3315.71435546875,1709.1868896484375,1216.2244873046875
2022-03-31,3323.177978515625,1711.7901611328125,1198.8428955078125
2022-04-01,3339.883056640625,1708.82763671875,1208.443603515625
2022-04-04,3350.1904296875,1690.3349609375,1212.0155029296875
2022-04-05,3389.68701171875,1670.7200927734375,1194.8843994140625
2022-04-06,3336.861572265625,1641.769287109375,1191.6993408203125
2022-04-07,3273.596435546875,1625.7451171875,1170.677734375
2022-04-08,3274.929443359375,1628.9766845703125,1190.1522216796875
2022-04-11,3284.481689453125,1585.8421630859375,1187.67236328125
2022-04-12,3279.771484375,1564.207275390625,1165.3087158203125
2022-04-13,3253.8701171875,1569.6834716796875,1161.031494140625
2022-04-18,3134.8916015625,1455.5400390625,1157.4822998046875
2022-04-19,3084.998779296875,1402.21630859375,1201.5958251953125
2022-04-20,3160.43798828125,1425.2874755859375,1236.927490234375
2022-04-21,3224.28076171875,1453.2061767578125,1265.8890380859375
2022-04-22,3209.975341796875,1423.2674560546875,1255.287353515625
2022-04-25,3152.7958984375,1401.4085693359375,1226.2574462890625
2022-04-26,3151.1083984375,1419.272705078125,1262.9541015625
2022-04-27,3164.347412109375,1393.95751953125,1264.1827392578125
2022-04-28,3184.873291015625,1420.709228515625,1283.065673828125
2022-04-29,3151.463623046875,1407.1986083984375,1269.5975341796875
2022-05-02,3147.642333984375,1383.3643798828125,1265.13818359375
2022-05-04,3091.97412109375,1378.471923828125,1225.6431884765625
2022-05-05,3121.874267578125,1422.998291015625,1201.64111328125
2022-05-06,3050.07861328125,1385.025390625,1192.4273681640625
2022-05-09,3061.185791015625,1409.712158203125,1145.8568115234375
2022-05-10,3055.543212890625,1394.136962890625,1125.995361328125
2022-05-11,3031.7744140625,1370.5721435546875,1114.4610595703125
2022-05-12,3028.79736328125,1354.4583740234375,1091.7559814453125
2022-05-13,3034.3505859375,1350.5086669921875,1104.1322021484375
2022-05-16,3000.496826171875,1336.773681640625,1104.4052734375
2022-05-17,3066.9609375,1363.121337890625,1150.7935791015625
2022-05-18,3064.473388671875,1354.8173828125,1154.979736328125
2022-05-19,2898.445556640625,1281.160888671875,1128.361572265625
2022-05-20,2926.035400390625,1306.2965087890625,1194.1563720703125
2022-05-23,2951.58154296875,1318.191162109375,1186.1708984375
2022-05-24,2921.592041015625,1293.593994140625,1190.2431640625
2022-05-25,2833.61328125,1266.1688232421875,1188.491455078125
2022-05-26,2886.66015625,1278.2880859375,1177.16162109375
2022-05-27,2917.387451171875,1311.8623046875,1171.7015380859375
2022-05-30,3019.3212890625,1370.6170654296875,1212.51611328125
2022-05-31,3009.571044921875,1364.0850830078125,1197.887451171875
2022-06-01,3001.385986328125,1341.3597412109375,1198.2742919921875
2022-06-02,3062.036376953125,1368.0770263671875,1239.58935546875
2022-06-03,3077.377685546875,1380.5057373046875,1264.7059326171875
2022-06-06,3069.147705078125,1388.0810546875,1259.2686767578125
2022-06-07,3008.094970703125,1366.8974609375,1261.634521484375
2022-06-08,3045.174072265625,1360.8193359375,1239.4755859375
2022-06-09,3065.704345703125,1374.427490234375,1273.4649658203125
2022-06-10,3005.59033203125,1339.77197265625,1235.016357421875
2022-06-13,2880.085205078125,1292.3245849609375,1211.6513671875
2022-06-14,2871.98974609375,1306.885498046875,1195.817138671875
2022-06-15,2868.18798828125,1290.238037109375,1181.3477783203125
2022-06-16,2810.66845703125,1267.557861328125,1164.830810546875
2022-06-17,2763.167724609375,1258.5765380859375,1178.4810791015625
2022-06-20,2784.189697265625,1282.93505859375,1157.1185302734375
2022-06-21,2873.241943359375,1315.367919921875,1175.796630859375
2022-06-22,2883.082275390625,1303.8914794921875,1140.0782470703125
2022-06-23,2959.879150390625,1317.6812744140625,1121.581787109375
2022-06-24,2945.833740234375,1307.3843994140625,1137.5528564453125
2022-06-27,2965.15673828125,1337.776123046875,1134.1856689453125
2022-06-28,2968.24267578125,1342.81103515625,1150.1339111328125
2022-06-29,2943.509033203125,1327.479248046875,1173.999267578125
2022-06-30,2922.576171875,1326.25439453125,1181.052001953125
2022-07-01,2965.5146484375,1342.130615234375,1095.9874267578125
2022-07-04,2893.906005859375,1349.9327392578125,1098.262451171875
2022-07-05,2877.13330078125,1339.000732421875,1107.157958984375
2022-07-06,2916.89599609375,1353.243896484375,1097.420654296875
2022-07-07,2941.137939453125,1359.6396484375,1086.6142578125
2022-07-08,2921.100341796875,1373.928466796875,1088.1158447265625
2022-07-11,2785.442626953125,1336.460693359375,1102.9036865234375
2022-07-12,2759.4111328125,1305.116455078125,1101.333740234375
2022-07-13,2718.30615234375,1310.423583984375,1081.8138427734375
2022-07-14,2689.60546875,1296.27099609375,1090.73193359375
2022-07-15,2685.883544921875,1297.6318359375,1092.847900390625
2022-07-18,2747.680419921875,1351.6563720703125,1102.15283203125
2022-07-19,2757.322021484375,1346.4398193359375,1108.9100341796875
2022-07-20,2838.537353515625,1374.69970703125,1138.89501953125
2022-07-21,2849.748291015625,1390.66650390625,1131.2962646484375
2022-07-22,2844.09814453125,1366.5347900390625,1138.940673828125
2022-07-25,2840.285888671875,1364.0850830078125,1101.31103515625
2022-07-26,2794.678466796875,1316.5018310546875,1101.8116455078125
2022-07-27,2860.108154296875,1334.5555419921875,1100.7650146484375
2022-07-28,2924.37158203125,1376.6048583984375,1118.0101318359375
2022-07-29,2961.50341796875,1405.90771484375,1141.829833984375
2022-08-01,2958.72265625,1407.132568359375,1171.5877685546875
2022-08-02,2952.44482421875,1400.3736572265625,1176.046875
2022-08-03,2995.227294921875,1420.7860107421875,1185.9205322265625
2022-08-04,3009.084716796875,1451.4498291015625,1170.2454833984375
2022-08-05,3018.14306640625,1466.6456298828125,1153.0003662109375
2022-08-08,3026.573974609375,1469.140625,1168.083984375
2022-08-10,3008.456787109375,1453.76318359375,1175.0684814453125
2022-08-11,3069.6708984375,1469.6392822265625,1178.9815673828125
2022-08-12,3050.8798828125,1446.18798828125,1198.0465087890625
2022-08-16,3042.942626953125,1448.31982421875,1206.373291015625
2022-08-17,3050.47705078125,1457.210693359375,1212.67529296875
2022-08-18,3032.673095703125,1436.072509765625,1214.87451171875
2022-08-19,3036.70947265625,1448.9095458984375,1193.213623046875
2022-08-22,3008.725341796875,1429.4500732421875,1189.904052734375
2022-08-23,2945.98681640625,1399.2850341796875,1208.25537109375
2022-08-24,2919.752197265625,1394.8397216796875,1205.036865234375
2022-08-25,2886.431640625,1377.28515625,1201.5220947265625
2022-08-26,2890.01953125,1380.36962890625,1195.1080322265625
2022-08-29,2809.611328125,1326.1182861328125,1185.818359375
2022-08-30,2880.10888671875,1354.42333984375,1204.2152099609375
2022-09-01,2808.84912109375,1328.3409423828125,1168.81396484375
2022-09-02,2807.683349609375,1318.18017578125,1155.1646728515625
2022-09-05,2810.373779296875,1325.710205078125,1173.1051025390625
2022-09-06,2804.678955078125,1320.085205078125,1185.4532470703125
2022-09-07,2824.90380859375,1322.3988037109375,1178.5601806640625
2022-09-08,2842.88671875,1338.9554443359375,1180.226318359375
2022-09-09,2885.938232421875,1371.3883056640625,1172.8768310546875
2022-09-12,2908.630615234375,1393.660400390625,1186.0009765625
2022-09-13,2896.432373046875,1401.5985107421875,1195.906982421875
2022-09-14,2798.71435546875,1338.5018310546875,1181.572998046875
2022-09-15,2784.319091796875,1299.8546142578125,1169.8638916015625
2022-09-16,2698.529296875,1249.2774658203125,1140.8763427734375
2022-09-19,2716.557373046875,1261.2982177734375,1142.3599853515625
2022-09-20,2726.872314453125,1259.7105712890625,1142.54248046875
2022-09-21,2691.80224609375,1249.4588623046875,1145.6925048828125
2022-09-22,2697.36376953125,1241.0218505859375,1134.896240234375
2022-09-23,2674.626953125,1238.7537841796875,1113.62353515625
2022-09-26,2685.70361328125,1252.180419921875,1085.252197265625
2022-09-27,2706.37744140625,1264.2464599609375,1093.880126953125
2022-09-28,2722.70166015625,1265.2896728515625,1064.7554931640625
2022-09-29,2688.304443359375,1268.8731689453125,1061.4915771484375
2022-09-30,2694.807373046875,1282.2998046875,1085.4349365234375
2022-10-03,2677.227783203125,1264.4281005859375,1081.6688232421875
2022-10-04,2772.4794921875,1296.7701416015625,1101.61767578125
2022-10-06,2782.16650390625,1320.130859375,1105.680419921875
2022-10-07,2748.935791015625,1316.547119140625,1110.359619140625
2022-10-10,2797.05517578125,1326.934814453125,1098.2396240234375
2022-10-11,2753.1064453125,1291.6895751953125,1076.373291015625
2022-10-12,2781.090087890625,1296.1348876953125,1084.2935791015625
2022-10-13,2783.377197265625,1288.1514892578125,1087.740234375
2022-10-14,2779.655029296875,1337.4586181640625,1082.216552734375
2022-10-17,2798.17919921875,1351.70166015625,1099.586181640625
2022-10-18,2827.80859375,1364.1759033203125,1118.9874267578125
2022-10-19,2807.26171875,1347.619384765625,1138.4569091796875
2022-10-20,2839.138916015625,1361.6357421875,1141.5155029296875
2022-10-21,2821.244140625,1361.2728271484375,1128.2769775390625
2022-10-24,2843.095947265625,1377.012939453125,1132.0430908203125
2022-10-25,2843.455322265625,1384.6790771484375,1114.559326171875
2022-10-27,2839.22900390625,1397.6563720703125,1118.941650390625
2022-10-28,2844.4892578125,1387.8427734375,1153.1790771484375
2022-10-31,2871.37646484375,1410.220947265625,1163.8837890625
2022-11-01,2931.220458984375,1442.6414794921875,1154.8680419921875
2022-11-02,2915.0341796875,1424.5740966796875,1162.08056640625
2022-11-03,2883.606201171875,1403.892578125,1166.417236328125
2022-11-04,2893.1826171875,1388.531005859375,1183.5816650390625
2022-11-07,2907.840087890625,1382.5235595703125,1189.904052734375
2022-11-09,2891.96923828125,1385.962646484375,1188.7171630859375
2022-11-10,2882.61669921875,1377.4796142578125,1174.3375244140625
2022-11-11,2981.802001953125,1439.981689453125,1201.4078369140625
2022-11-14,2999.381591796875,1453.9222412109375,1195.5875244140625
2022-11-15,2996.774169921875,1461.901123046875,1190.2237548828125
2022-11-16,3017.2314453125,1469.971923828125,1183.3990478515625
2022-11-17,3011.521484375,1455.84814453125,1186.4576416015625
2022-11-18,3006.53076171875,1461.350830078125,1185.818359375
2022-11-21,2952.621826171875,1438.2391357421875,1164.477294921875
2022-11-22,2980.902587890625,1453.69287109375,1170.9366455078125
2022-11-23,2974.922607421875,1451.9501953125,1167.28466796875
2022-11-24,3039.5322265625,1494.7342529296875,1177.3504638671875
2022-11-25,3048.0751953125,1500.099609375,1194.9254150390625
2022-11-28,3053.11083984375,1488.8646240234375,1235.9874267578125
2022-11-29,3054.999267578125,1494.0465087890625,1238.110107421875
2022-11-30,3049.109375,1499.4573974609375,1246.85205078125
2022-12-01,3125.4091796875,1519.77197265625,1243.17724609375
2022-12-02,3092.5869140625,1502.1630859375,1242.652099609375
2022-12-05,3080.6728515625,1503.859619140625,1224.529296875
2022-12-06,3044.208740234375,1479.2347412109375,1228.067138671875
2022-12-07,3039.937744140625,1472.447998046875,1209.9443359375
2022-12-08,3012.9150390625,1485.884033203125,1209.3736572265625
2022-12-09,2960.939697265625,1439.248046875,1191.04541015625
2022-12-12,2955.274658203125,1418.9793701171875,1192.871337890625
2022-12-13,2996.323974609375,1441.8616943359375,1198.3037109375
2022-12-14,3026.2236328125,1448.5111083984375,1193.9669189453125
2022-12-15,2972.04541015625,1412.8345947265625,1177.008056640625
2022-12-16,2913.72998046875,1396.05126953125,1171.1876220703125
2022-12-19,2879.37939453125,1382.4320068359375,1186.5716552734375
2022-12-20,2917.056884765625,1382.3861083984375,1196.8428955078125
2022-12-21,2939.178955078125,1384.44970703125,1179.8155517578125
2022-12-22,2931.220458984375,1395.9136962890625,1176.7569580078125
2022-12-23,2903.029296875,1373.031494140625,1142.245849609375
2022-12-26,2925.105712890625,1377.89208984375,1152.22021484375
2022-12-27,2931.0400390625,1389.310546875,1161.64697265625
2022-12-28,2928.883056640625,1384.9998779296875,1161.532958984375
2022-12-29,2939.35888671875,1391.7867431640625,1161.0078125
2022-12-30,2928.5224609375,1383.21142578125,1162.7880859375
2023-01-02,2932.7939453125,1397.7020263671875,1175.8896484375
2023-01-03,2977.66552734375,1396.3724365234375,1167.28466796875
2023-01-04,2980.632568359375,1370.922119140625,1149.7095947265625
2023-01-05,2977.44091796875,1352.9462890625,1147.6552734375
2023-01-06,2887.922607421875,1328.4591064453125,1158.0863037109375
2023-01-09,2985.398681640625,1361.4298095703125,1185.4302978515625
2023-01-10,2955.229736328125,1347.9481201171875,1167.9010009765625
2023-01-11,2993.26708984375,1349.32373046875,1153.1790771484375
2023-01-12,2998.347412109375,1357.89892578125,1128.2769775390625
2023-01-13,3034.496826171875,1379.03857421875,1126.451171875
2023-01-16,3066.2255859375,1399.077880859375,1115.723388671875
2023-01-17,3107.012939453125,1411.91748046875,1131.5638427734375
2023-01-18,3117.6806640625,1417.3287353515625,1129.692138671875
2023-01-19,3102.138671875,1411.367431640625,1128.4825439453125
2023-01-20,3092.942138671875,1399.1236572265625,1115.0615234375
2023-01-23,3140.58056640625,1419.7132568359375,1109.423828125
2023-01-24,3160.26171875,1423.2899169921875,1102.873046875
2023-01-25,3154.238037109375,1415.1275634765625,1087.6258544921875
2023-01-27,3137.040283203125,1393.2540283203125,1066.992431640625
2023-01-30,3157.824951171875,1411.2757568359375,1077.218017578125
2023-01-31,3088.89501953125,1406.6441650390625,1074.5245361328125
2023-02-01,3134.55712890625,1422.5562744140625,1068.1566162109375
2023-02-02,3182.42529296875,1452.5006103515625,1062.244873046875
2023-02-03,3202.566650390625,1466.853515625,1063.1806640625
2023-02-06,3182.01220703125,1439.7523193359375,1055.1690673828125
2023-02-07,3193.599853515625,1432.919921875,1052.635498046875
2023-02-08,3237.330322265625,1458.691162109375,1073.6572265625
2023-02-09,3256.413330078125,1482.9949951171875,1075.52880859375
2023-02-10,3253.378173828125,1475.2454833984375,1066.6728515625
2023-02-13,3202.658203125,1437.55126953125,1060.6015625
2023-02-14,3218.93701171875,1461.213134765625,1085.5946044921875
2023-02-15,3237.8359375,1464.6983642578125,1110.1768798828125
2023-02-16,3272.2314453125,1469.0545654296875,1109.3095703125
2023-02-17,3219.902587890625,1452.5462646484375,1113.9429931640625
2023-02-20,3207.165283203125,1460.4794921875,1102.16552734375
2023-02-21,3173.78076171875,1448.6026611328125,1111.1585693359375
2023-02-22,3128.30322265625,1432.3695068359375,1085.9598388671875
2023-02-23,3139.569580078125,1422.189453125,1080.7557373046875
2023-02-24,3127.29150390625,1422.1435546875,1088.15087890625
2023-02-27,3064.2021484375,1384.2203369140625,1080.91552734375
2023-02-28,3046.728759765625,1364.27294921875,1060.2362060546875
2023-03-01,3113.726318359375,1372.0684814453125,1069.982421875
2023-03-02,3054.6376953125,1350.1490478515625,1061.833984375
2023-03-03,3073.674560546875,1356.70654296875,1088.9271240234375
2023-03-06,3100.9892578125,1382.5235595703125,1099.5633544921875
2023-03-08,3118.048583984375,1368.9959716796875,1103.51220703125
2023-03-09,3068.800537109375,1357.71533203125,1076.9896240234375
2023-03-10,3063.420654296875,1349.598876953125,1060.3046875
2023-03-13,3018.310791015625,1316.1695556640625,1042.8665771484375
2023-03-14,2956.693115234375,1302.3209228515625,1038.9635009765625
2023-03-15,2941.931884765625,1302.0,1021.2057495117188
2023-03-16,2929.148681640625,1287.7386474609375,1016.1157836914062
2023-03-17,2923.906494140625,1302.962890625,1014.837646484375
2023-03-20,2890.798583984375,1287.3258056640625,1004.8631591796875
2023-03-21,2856.5869140625,1275.448974609375,1036.1103515625
2023-03-22,2879.302490234375,1274.1192626953125,1039.2601318359375
2023-03-23,2873.646240234375,1260.6375732421875,1026.1131591796875
2023-03-24,2869.830078125,1266.23193359375,1005.7990112304688
2023-03-27,2871.485595703125,1273.843994140625,1021.4339599609375
2023-03-28,2865.599609375,1263.4346923828125,1026.2044677734375
2023-03-29,2886.75244140625,1268.8916015625,1020.133056640625
2023-03-31,2948.3701171875,1309.612060546875,1064.116455078125
2023-04-03,2942.94384765625,1293.92919921875,1064.299072265625
2023-04-05,2979.546630859375,1305.57666015625,1061.74267578125
2023-04-06,2961.980712890625,1304.0633544921875,1068.8638916015625
2023-04-10,3001.250732421875,1309.291015625,1061.2861328125
2023-04-11,2955.63525390625,1289.61865234375,1066.535888671875
2023-04-12,2981.248046875,1309.93310546875,1071.23779296875
2023-04-13,2932.68994140625,1274.0732421875,1075.27783203125
2023-04-17,2887.3037109375,1154.0213623046875,1080.73291015625
2023-04-18,2879.256591796875,1154.984375,1068.3619384765625
2023-04-19,2841.41259765625,1130.0843505859375,1073.6800537109375
2023-04-20,2855.3916015625,1122.0137939453125,1070.9638671875
2023-04-21,2906.93896484375,1125.636474609375,1072.310546875
2023-04-24,2919.768310546875,1124.67333984375,1076.4190673828125
2023-04-25,2920.87158203125,1123.3892822265625,1084.65869140625
2023-04-26,2941.241943359375,1125.8197021484375,1078.290771484375
2023-04-27,2931.862060546875,1142.969970703125,1085.115234375
2023-04-28,2960.6474609375,1148.931396484375,1104.949951171875
2023-05-02,2960.785400390625,1171.5843505859375,1114.3310546875
2023-05-03,2924.45849609375,1163.9725341796875,1104.767333984375
2023-05-04,2961.980712890625,1168.007568359375,1117.503662109375
2023-05-05,2971.177490234375,1154.7548828125,1114.6505126953125
2023-05-08,2989.47900390625,1160.71630859375,1128.4140625
2023-05-09,3019.506103515625,1165.3936767578125,1131.9061279296875
2023-05-10,3022.771240234375,1158.561279296875,1139.6895751953125
2023-05-11,3018.49462890625,1152.003662109375,1132.24853515625
2023-05-12,3011.275146484375,1142.007080078125,1134.0972900390625
2023-05-15,2993.57177734375,1154.0672607421875,1136.334228515625
2023-05-16,2996.42236328125,1159.5242919921875,1120.1513671875
2023-05-17,2950.94482421875,1143.5662841796875,1113.5322265625
2023-05-18,2942.8056640625,1142.740966796875,1111.1356201171875
2023-05-19,2963.958251953125,1163.742919921875,1114.741943359375
2023-05-22,3033.715087890625,1185.6622314453125,1120.6990966796875
2023-05-23,3032.197998046875,1192.311767578125,1120.49365234375
2023-05-24,3037.99169921875,1191.0274658203125,1113.9656982421875
2023-05-25,3028.9326171875,1196.2550048828125,1113.828857421875
2023-05-26,3061.4892578125,1208.2694091796875,1144.208740234375
2023-05-29,3053.6259765625,1205.47216796875,1150.6453857421875
2023-05-30,3049.80908203125,1214.1390380859375,1150.3486328125
2023-05-31,3025.25390625,1209.049072265625,1127.5009765625
2023-06-01,3056.982666015625,1210.149658203125,1124.4652099609375
2023-06-02,3040.06103515625,1207.3612060546875,1120.7904052734375
2023-06-05,3024.7021484375,1212.47314453125,1130.8563232421875
2023-06-06,2972.6494140625,1188.772216796875,1131.8148193359375
2023-06-07,3011.8271484375,1198.0201416015625,1140.3970947265625
2023-06-08,2976.465576171875,1192.30419921875,1141.081787109375
2023-06-09,2951.496826171875,1176.642822265625,1133.001708984375
2023-06-12,2986.076171875,1200.80859375,1134.0059814453125
2023-06-13,2983.133544921875,1212.798583984375,1150.759521484375
2023-06-14,2989.892822265625,1208.6624755859375,1164.910888671875
2023-06-15,2979.932861328125,1196.02197265625,1165.23046875
2023-06-16,2941.575439453125,1200.52978515625,1176.574462890625
2023-06-19,2974.46630859375,1202.714111328125,1164.88818359375
2023-06-20,2990.495361328125,1211.4510498046875,1167.3074951171875
2023-06-21,3018.75341796875,1207.6865234375,1170.5943603515625
2023-06-22,3000.50146484375,1191.1422119140625,1157.4471435546875
2023-06-23,2979.979248046875,1175.7598876953125,1147.9749755859375
2023-06-26,2955.2412109375,1180.732421875,1139.210205078125
2023-06-27,2962.37548828125,1188.91162109375,1139.62109375
2023-06-28,2979.14501953125,1202.1099853515625,1154.708251953125
2023-06-30,3059.566162109375,1241.286376953125,1164.1805419921875
2023-07-03,3031.817138671875,1239.6134033203125,1194.058349609375
2023-07-04,3065.681396484375,1250.2554931640625,1181.7557373046875
2023-07-05,3075.965576171875,1252.25390625,1179.8155517578125
2023-07-06,3078.69873046875,1249.0938720703125,1204.5804443359375
2023-07-07,3084.58203125,1236.3602294921875,1202.2294921875
2023-07-10,3031.492919921875,1235.3843994140625,1248.541015625
2023-07-11,3031.91015625,1253.462158203125,1262.0760498046875
2023-07-12,3020.328125,1239.2415771484375,1263.468505859375
2023-07-13,3095.051513671875,1268.7982177734375,1252.1702880859375
2023-07-14,3256.35693359375,1325.35546875,1251.1202392578125
2023-07-17,3235.09326171875,1322.5670166015625,1276.6842041015625
2023-07-18,3239.865478515625,1371.1309814453125,1287.52587890625
2023-07-19,3215.034423828125,1370.8988037109375,1297.294921875
2023-07-20,3217.124755859375,1347.2442626953125,1295.7239990234375
2023-07-21,3128.8779296875,1237.6614990234375,1255.6134033203125
2023-07-24,3153.447509765625,1242.308837890625,1230.216796875
2023-07-25,3157.53466796875,1240.4498291015625,1229.425537109375
2023-07-26,3147.4560546875,1253.694580078125,1249.4063720703125
2023-07-27,3155.444580078125,1257.69140625,1237.7838134765625
